price,signal
69977.6,0
69977.5,0
69977.6,0
69977.5,0
69977.5,0
69977.5,0
69977.5,0
69977.5,0
69977.5,0
69977.5,0
69977.6,0
69977.5,0
69977.6,0
69977.6,0
69977.5,0
69989,0
69988.9,0
69989,0
69989,0
69989,0
69988.9,0
69988.9,0
69989,0
69990,0
69990.1,0
69990.1,0
69990,0
69990,0
69990.1,0
69990,0
69990,0
69990.1,0
69990.1,0
69990,0
69983.4,0
69983.4,0
69983.4,0
69983,0
69981.3,0
69977.6,0
69977.5,0
69977.5,0
69977.5,0
69977,0
69977,0
69977,0
69977,0
69977,0
69977,0
69977,0
69977,0
69975,0
69975,0
69975,0
69975,0
69975,0
69975.1,0
69975.1,0
69972.1,0
69972,0
69972,0
69972,0
69972,0
69972.1,0
69972,0
69972.1,0
69972,0
69972,0
69972,0
69972,0
69970.1,0
69970.1,0
69970.2,0
69970.2,0
69970.1,0
69970.1,0
69970.1,0
69970.1,0
69970.1,0
69970.1,0
69970.1,0
69970.2,0
69970.1,0
69970.2,0
69970.1,0
69970.1,0
69970.2,0
69970.1,0
69959.6,0
69959.7,0
69959.7,0
69959.6,0
69959.6,0
69959.7,0
69959.6,0
69959.6,0
69959.7,0
69959.7,0
69959.7,0
69959.6,0
69959.6,0
69959.7,0
69959.6,0
69959.7,0
69963.3,0
69965.2,0
69965.1,0
69965.1,0
69965.2,0
69965.1,0
69965.1,0
69965.1,0
69965.1,0
69965.1,0
69966.2,0
69966.1,0
69966.1,0
69965.1,0
69965.1,0
69963.5,0
69963.5,0
69963.2,0
69963.1,0
69963.1,0
69963.1,0
69963.2,0
69966.1,0
69970,0
69973.1,0
69973.2,0
69974.4,0
69974.4,0
69970,0
69970,0
69970.1,0
69970,0
69970,0
69970,0
69970.1,0
69970.1,0
69970.1,0
69970,0
69970.1,0
69970,0
69970.1,0
69972.8,0
69972.7,0
69972.7,0
69972.8,0
69972.7,0
69972.7,0
69972.8,0
69972.7,0
69972.8,0
69972.7,0
69968.1,0
69965.9,0
69965.9,0
69965.8,0
69965.8,0
69965.8,0
69965.8,0
69965.9,0
69965.9,0
69965.8,0
69965.9,0
69965.8,0
69965.9,0
69965.8,0
69965.9,0
69965.8,0
69965.8,0
69965.8,0
69965.9,0
69965.9,0
69965.8,0
69965.9,0
69977.5,0
69980,0
69979.9,0
69980,0
69979.9,0
69979.9,0
69979.9,0
69980,0
69980,0
69980,0
69980,0
69980,0
69980,0
69985.6,0
69985.7,0
69985.7,0
69985.7,0
69989.5,0
69989.6,0
69989.5,0
69989.5,0
69989.6,0
69989.6,0
69989.6,0
69989.5,0
69989.6,0
69989.6,0
69989.6,0
69989.6,0
69989.5,0
69989.5,0
69989.6,0
69989.6,0
69989.6,0
69989.6,0
69989.5,0
69989.5,0
69989.6,0
69989.5,0
69989.6,0
69989.5,0
69989.6,0
69985.7,0
69985.5,0
69980.8,0
69980.8,0
69980.9,0
69980.8,0
69980.9,0
69981.8,0
69987.7,0
69987.7,0
69987.7,0
69987.7,0
69987.6,0
69987.7,0
69987.6,0
69987.7,0
69987.7,0
69987.7,0
69987.7,0
69987.7,0
69987.6,0
69987.7,0
69987.6,0
69987.7,0
69987.6,0
69987.7,0
69987.7,0
69987.6,0
69987.7,0
69993.5,0
69993.5,0
69993.5,0
69993.5,0
69993.5,0
69993.4,0
69993.5,0
69993.4,0
69993.5,0
69993.5,0
69993.5,0
69993.5,0
69993.5,0
69986.6,0
69986.5,0
69986.2,0
69986.1,0
69986.1,0
69986.1,0
69986.2,0
69986.2,0
69986.2,0
69986.2,0
69986.2,0
69986.1,0
69986.2,0
69987.6,0
69987.8,0
69987.8,0
69987.9,0
69987.9,0
69993.4,0
69993.3,0
69993.4,0
69993.3,0
69993.3,0
69993.4,0
69993.4,0
69993.4,0
69993.4,0
69993.4,0
69993.3,0
69993.4,0
69993.3,0
69993.3,0
69993.3,0
69993.3,0
69993.4,0
69993.3,0
69993.4,0
69993.3,0
69993.3,0
69993.4,0
69993.4,0
69993.3,0
69993.4,0
69993.4,0
69993.4,0
69993.4,0
69993.4,0
69993.3,0
69993.4,0
69993.4,0
69993.4,0
69993.1,0
69993.1,0
69993.1,0
69993.2,0
69993.2,0
69993.2,0
69993.2,0
69993.2,0
69993.1,0
69993.2,0
69994,0
69997.8,0
69997.8,0
69998.2,0
69998.3,0
69998.3,0
69999,0
69999.7,0
70000,0
70000,0
70000,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
70000,0
70000,0
69999.9,0
70000,0
69999.9,0
69999.9,0
69999.9,0
70000,0
69999.9,0
69999.9,0
70000,0
69999.9,0
70000,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
69999.9,0
70000,0
70000,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
70000,0
69999.9,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
70000,0
70000,0
70000,0
69999.9,0
69999.9,0
70000,0
69999.9,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
70000,0
70000,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
70000,0
70000,0
70000,0
70000,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
69999.9,0
69999.9,0
69999.9,0
69986.2,0
69986.1,0
69980.1,0
69973.3,0
69973.3,0
69973.3,0
69973.3,0
69973.3,0
69973.3,0
69973.3,0
69973.3,0
69973.4,0
69976.7,0
69976.7,0
69997,0
70000,0
70005.1,0
70005.2,0
70005.2,0
70005.1,0
70005.2,0
70005.2,0
70005.2,0
70005.2,0
70005.1,0
70005.2,0
70005.1,0
70005.1,0
70005.2,0
70005.2,0
70005.1,0
70005.2,0
70005.2,0
70001.4,0
69999.2,0
69999.1,0
69999.2,0
69999.2,0
69999.1,0
69999.1,0
69999,0
69998.8,0
69998.8,0
69998.8,0
69998.8,0
69998.9,0
69998.8,0
69998.8,0
69998.9,0
70017.1,0
70024.6,0
70024.6,0
70024.6,0
70024.5,0
70024.6,0
70024.6,0
70024.6,0
70024.6,0
70025.7,0
70026.9,0
70027,0
70027,0
70027,0
70027,0
70027,0
70027,0
70026.9,0
70027,0
70027,0
70027,0
70024.7,0
70024.7,0
70024.7,0
70024.7,0
70024.7,0
70027.1,0
70024.7,0
70024.8,0
70024.7,0
70024.7,0
70024.8,0
70024.8,0
70024.7,0
70024.5,0
70017.8,0
70017.8,0
70023.7,0
70023.8,0
70023.8,0
70023.8,0
70023.8,0
70023.8,0
70023.8,0
70023.7,0
70023.8,0
70023.8,0
70023.8,0
70023.8,0
70023.8,0
70023.8,0
70023.8,0
70023.7,0
70020,0
70020,0
70020,0
70020,0
70020.1,0
70020,0
70020.1,0
70020,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020,0
70020.1,0
70019.1,0
70019.1,0
70019.1,0
70019.1,0
70019.1,0
70019.1,0
70019.1,0
70019,0
70019,0
70019,0
70019,0
70018,0
70007.7,0
70007.8,0
70007.7,0
70006.8,0
70006.9,0
70006.7,0
70000.7,0
70002.1,0
70002.1,0
70002.2,0
70002.1,0
70002.1,0
70001.7,0
70001.6,0
70000.7,0
70000.7,0
70000.8,0
70000.1,0
70000.1,0
70000,0
70000.1,0
70000,0
69997.5,0
69997,0
69994.8,0
69994.5,0
69994.4,0
69994.2,0
69992.1,0
69990.1,0
69990,0
69980,0
69980,0
69980.1,0
69982.7,0
69982.8,0
69982.8,0
69982.9,0
69982.9,0
69982.9,0
69982.9,0
69982.9,0
69982.9,0
69983,0
69984.8,0
69984.8,0
69985.5,0
70008.2,0
70013.9,0
70014,0
70013.9,0
70013.9,0
70013.9,0
70013.9,0
70013.9,0
70014.4,0
70014.6,0
70014.6,0
70014.5,0
70014.5,0
70014.6,0
70015,0
70015,0
70015.5,0
70015.6,0
70015.6,0
70015.6,0
70021.7,0
70021.7,0
70022,0
70022,0
70021.9,0
70022,0
70022,0
70015,0
70015.1,0
70012,0
70010.6,0
70010.5,0
70010.5,0
70010.5,0
70010.6,0
70010.6,0
70010.5,0
70010.5,0
70010.5,0
70010.5,0
70010.6,0
70010.6,0
70010.5,0
70010.6,0
70010.6,0
70010.5,0
70010.6,0
70004.5,0
70004.4,0
70004.5,0
70004.4,0
70004.5,0
70004.4,0
70004.4,0
70004.4,0
70004.5,0
70004.5,0
70004.5,0
70004.5,0
70004.5,0
70004.4,0
70004.4,0
70004.5,0
70004.5,0
70010.6,0
70021.9,0
70021.9,0
70021.9,0
70021.9,0
70022,0
70021.9,0
70021.9,0
70022,0
70021.9,0
70021.9,0
70021.9,0
70022,0
70022,0
70022,0
70022,0
70021.9,0
70021.9,0
70021.9,0
70020.1,0
70020.1,0
70020,0
70020,0
70020,0
70020.1,0
70020.1,0
70020.1,0
70020,0
70020.1,0
70020.1,0
70020,0
70020,0
70020.1,0
70020.1,0
70020.1,0
70036.9,0
70036.9,0
70036.9,0
70036.8,0
70036.9,0
70036.9,0
70036.9,0
70036.9,0
70036.9,0
70036.9,0
70036.9,0
70036.9,0
70036.9,0
70036.9,0
70036.9,0
70031.3,0
70027.3,0
70027.2,0
70024,0
70019.4,0
70019,0
70010,0
70010,0
70010.1,0
70010,0
70010,0
70010.1,0
70010.1,0
70010.1,0
70010.1,0
70010,0
70010.1,0
70010,0
70010,0
70010,0
70010.1,0
70010,0
70010.1,0
70010.1,0
70010,0
70010.1,0
70010,0
70010.1,0
70010.1,0
70010.1,0
70010,0
70010,0
70010,0
70000,0
70000,0
69992.4,0
69992.4,0
69985.9,0
69986,0
69985.9,0
69986,0
69986,0
69985.9,0
69986,0
69986,0
69985.9,0
69986,0
69985.9,0
69985.9,0
69986,0
69985.9,0
69985.9,0
69985.9,0
69985.9,0
69986,0
69986,0
69986,0
69985.9,0
69986,0
69985.9,0
69985.9,0
69985.9,0
69987.4,0
70010.3,0
70010.4,0
70010.4,0
70010.3,0
70010.4,0
70010.4,0
70012.1,0
70018,0
70017.9,0
70017.9,0
70013.3,0
70010.1,0
70010.1,0
70010.2,0
70010.1,0
70010.1,0
70008.8,0
70010.9,0
70012.1,0
70012.1,0
70012.2,0
70012.2,0
70012.2,0
70012.2,0
70017.6,0
70017.6,0
70017.6,0
70017.6,0
70026.8,0
70033.3,0
70033.4,0
70033.3,0
70033.3,0
70033.3,0
70033.3,0
70025.8,0
70025.9,0
70018.7,0
70018.7,0
70018.7,0
70018.7,0
70018.8,0
70018.7,0
70018.7,0
70018.8,0
70018.7,0
70018.8,0
70018.7,0
70018.8,0
70018.7,0
70018.7,0
70018.8,0
70018.8,0
70018.7,0
70018.8,0
70018.8,0
70018.7,0
70018.7,0
70018.8,0
70018.7,0
70018.7,0
70018.8,0
70018.7,0
70018.8,0
70029.8,0
70036,0
70035.9,0
70035.9,0
70035.9,0
70036,0
70036,0
70035.9,0
70036,0
70035.9,0
70036,0
70035.9,0
70036,0
70036,0
70036,0
70035.9,0
70035.1,0
70035,0
70035.1,0
70029.1,0
70029.2,0
70029.1,0
70029.1,0
70022.6,0
70024.8,0
70024.7,0
70024.7,0
70024.8,0
70024.7,0
70024.8,0
70024.7,0
70024.7,0
70024.8,0
70034.4,0
70034.4,0
70033,0
70031.4,0
70030.7,0
70030.8,0
70030.7,0
70030.7,0
70030.7,0
70030.7,0
70030.7,0
70030.7,0
70030.5,0
70030.5,0
70030.5,0
70030.5,0
70022.8,0
70020.1,0
70020,0
70020.1,0
70020.1,0
70020,0
70020,0
70020,0
70020.1,0
70020.1,0
70020.1,0
70020,0
70020.1,0
70020,0
70020,0
70020.1,0
70020,0
70020,0
70020.1,0
70020.1,0
70020,0
70012.1,0
70012.1,0
70012,0
70011.7,0
70001.1,0
70001.1,0
70001,0
70001,0
70001,0
70001,0
70001,0
70001,0
70001,0
70001,0
70001,0
70001,0
70001.1,0
70001.1,0
70001,0
70001,0
70001,0
70001.1,0
70002.3,0
70002.4,0
70003.6,0
70017.1,0
70017,0
70017.1,0
70017.1,0
70017,0
70017,0
70018.2,0
70018.3,0
70018.3,0
70018.2,0
70018.3,0
70018.3,0
70018.3,0
70018.3,0
70010.8,0
70010.9,0
70010.8,0
70010.8,0
70010.9,0
70010.9,0
70010.8,0
70010.8,0
70010.9,0
70010.8,0
70010.4,0
70010.5,0
70010.5,0
70010.4,0
70010.4,0
70010.5,0
70010.4,0
70010.5,0
70010.4,0
70010.4,0
70010.4,0
70010.5,0
70010.5,0
70010.5,0
70010.4,0
70010.4,0
70010.4,0
70010.5,0
70023.3,0
70029.9,0
70030,0
70030,0
70029.9,0
70029.9,0
70030,0
70033.4,0
70033.4,0
70033.3,0
70033.4,0
70033.4,0
70033.3,0
70033.3,0
70033.3,0
70033.3,0
70033.4,0
70033.4,0
70033.3,0
70033.3,0
70033.3,0
70033.3,0
70033.4,0
70033.3,0
70033.3,0
70032.9,0
70029.6,0
70018.5,0
70018.4,0
70018.4,0
70018.4,0
70018.5,0
70018.4,0
70018.4,0
70018.5,0
70018.5,0
70019,0
70018.9,0
70019,0
70018.9,0
70019,0
70018.9,0
70018.9,0
70010.1,0
70010,0
70010,0
70010,0
70000,0
70000,0
70000,0
70000.1,0
70000,0
70000,0
70000.1,0
70000.1,0
70000.1,0
70000,0
70000.1,0
70000.1,0
70000,0
70000.1,0
70003.1,0
70003,0
70003,0
70003,0
70003.1,0
70003.1,0
70003.1,0
70003,0
70003.1,0
70003.1,0
70003,0
70003,0
70003,0
70003,0
70003,0
70003,0
70003,0
70003.1,0
70003,0
70003.1,0
70003.1,0
70003,0
70003.1,0
70003.1,0
70003,0
70003,0
70003,0
70002.2,0
70002.2,0
70002.2,0
70000,0
70000,0
70000,0
70000,0
70000,0
69990,0
69990,0
69990,0
69990,0
69990,0
69990,0
69990,0
69990.1,0
69990.1,0
69990,0
69990,0
69990,0
69990,0
69990,0
69990.1,0
69990.1,0
69990,0
69990.1,0
69990.1,0
69990,0
69990.1,0
69990,0
69990.1,0
69990.1,0
69997.6,0
69997.6,0
69997.7,0
69997.6,0
69997.7,0
69997.6,0
69987.9,0
69988,0
69987.9,0
69979.6,0
69979.6,0
69979.6,0
69979.7,0
69979.7,0
69979.7,0
69979.6,0
69979.6,0
69979.6,0
69979.6,0
69979.6,0
69979.6,0
69979.6,0
69979.6,0
69972.7,0
69972.7,0
69972.8,0
69972.7,0
69972.7,0
69972.8,0
69972.7,0
69972.7,0
69972.8,0
69972.8,0
69972.8,0
69972.8,0
69972.8,0
69972.8,0
69972.8,0
69972.8,0
69972.7,0
69972.7,0
69972.8,0
69972.8,0
69972.7,0
69972.8,0
69972.7,0
69972.7,0
69972.7,0
69960.7,0
69960.7,0
69960.8,0
69960.8,0
69960.8,0
69963.4,0
69969.9,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.7,0
69967.8,0
69967.7,0
69967.8,0
69967.7,0
69967.8,0
69969.9,0
69969.9,0
69970,0
69970,0
69970,0
69970,0
69969.9,0
69970,0
69970,0
69969.9,0
69970,0
69969.9,0
69969.9,0
69970,0
69969.9,0
69969.9,0
69969.9,0
69969.9,0
69969.9,0
69970,0
69969.9,0
69970,0
69969.9,0
69969,0
69969.1,0
69969.1,0
69969,0
69969,0
69968.3,0
69968.2,0
69968.2,0
69968.2,0
69968.2,0
69968.3,0
69968.2,0
69950.4,0
69950.4,0
69950.4,0
69950.4,0
69950.4,0
69948.4,0
69942.4,0
69942.4,0
69942.5,0
69942.4,0
69939.8,0
69939.8,0
69939.8,0
69939.8,0
69939.8,0
69939.9,0
69939.9,0
69939.8,0
69951,0
69950.9,0
69951,0
69950.9,0
69949.1,0
69949.1,0
69949.2,0
69949.1,0
69949.1,0
69942.2,0
69933,0
69933,0
69933.1,0
69943.9,0
69943.9,0
69943.9,0
69943.9,0
69943.9,0
69943.9,0
69943.9,0
69945.4,0
69945.4,0
69945.4,0
69945.3,0
69945.3,0
69943.9,0
69944,0
69942.1,0
69939.2,0
69939.3,0
69939.2,0
69939,0
69939,0
69939,0
69939.1,0
69939,0
69933,0
69933.1,0
69933,0
69919.1,0
69914.7,0
69918.8,0
69927.2,0
69927.3,0
69927.3,0
69927.2,0
69927.2,0
69927.2,0
69927.3,0
69933,0
69933.9,0
69941.3,0
69941.3,0
69921.5,0
69914.8,0
69918,0
69918,0
69920.7,0
69920.7,0
69920.7,0
69920.8,0
69920.7,0
69920.8,0
69930,0
69930,0
69929.9,0
69930,0
69929.9,0
69929.9,0
69929.9,0
69920,0
69920,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69918,0
69917.9,0
69917.9,0
69917.9,0
69918,0
69918,0
69918,0
69917.9,0
69917.9,0
69918,0
69930,0
69930,0
69930,0
69930,0
69930,0
69930,0
69929.9,0
69929.9,0
69930,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69930,0
69929.9,0
69930,0
69930,0
69929.9,0
69930,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69930,0
69929.9,0
69929.9,0
69929.9,0
69930,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69929.9,0
69930,0
69931.8,0
69938.6,0
69938.6,0
69938.6,0
69938.6,0
69938.5,0
69938.6,0
69938.5,0
69938.5,0
69938.5,0
69938.6,0
69938.6,0
69938.5,0
69938.6,0
69938.6,0
69938.6,0
69938.6,0
69938.5,0
69938.5,0
69938.5,0
69938.5,0
69938.6,0
69949.8,0
69950,0
69952.5,0
69952.5,0
69954.7,0
69955.9,0
69956,0
69956,0
69957.3,0
69960.5,0
69961.8,0
69961.8,0
69961.9,0
69962.9,0
69964.1,0
69964.1,0
69964.1,0
69964.2,0
69964.1,0
69964.1,0
69964.1,0
69964.2,0
69953.5,0
69953.5,0
69953.6,0
69953.5,0
69953.5,0
69953.5,0
69953.6,0
69959.8,0
69960.5,0
69966.4,0
69966.3,0
69966.3,0
69966.4,0
69967.9,0
69967.9,0
69967.9,0
69967.9,0
69967.9,0
69967.9,0
69967.8,0
69967.8,0
69967.9,0
69967.9,0
69973.1,0
69973.1,0
69973.2,0
69973.2,0
69973.2,0
69973.1,0
69973.2,0
69973.1,0
69973.2,0
69973.1,0
69973.2,0
69973.1,0
69973.2,0
69973.2,0
69973.2,0
69973.1,0
69973.1,0
69973.1,0
69973.2,0
69973.1,0
69973.1,0
69973.1,0
69973.1,0
69973.1,0
69973.1,0
69973.2,0
69973.1,0
69973.1,0
69973.1,0
69973.1,0
69973.1,0
69973.2,0
69973.2,0
69973.2,0
69973.2,0
69973.2,0
69973.1,0
69973.1,0
69973.2,0
69973.1,0
69973.1,0
69973.1,0
69973.1,0
69973.2,0
69973.1,0
69973.2,0
69973.8,0
69973.8,0
69974.1,0
69974,0
69974,0
69974,0
69974,0
69974.1,0
69977.6,0
69977.5,0
69977.6,0
69977.6,0
69983.6,0
69983.5,0
69983.5,0
69983.6,0
69983.5,0
69983.6,0
69983.6,0
69983.5,0
69983.6,0
69983.6,0
69983.5,0
69983.6,0
69985.5,0
69986.3,0
69992.2,0
69992.2,0
69992.6,0
69993.2,0
69995.6,0
69998,0
69999.5,0
69999.5,0
70000,0
70000,0
70000,0
70000,0
70000,0
69999.9,0
69999.9,0
69999.9,0
70000,0
70000,0
70000,0
70000,0
70000,0
70008.5,0
70008.4,0
70008.5,0
70010.6,0
70014.2,0
70020.1,0
70020.2,0
70020.2,0
70020.2,0
70020.1,0
70020.2,0
70020.2,0
70020.1,0
70020.1,0
70020.2,0
70020.2,0
70020.1,0
70020.2,0
70020.2,0
70020.1,0
70011.3,0
70011.3,0
70003.1,0
70003,0
70002.3,0
70002.4,0
70002.3,0
70002.4,0
70002.3,0
70002.4,0
70003.9,0
70004,0
70003.9,0
70004,0
70003.9,0
70003.9,0
70004,0
70004,0
70004,0
70004,0
70004,0
70004,0
70005.2,0
70005.2,0
70005.3,0
70006.2,0
70013.5,0
70013.5,0
70013.6,0
70013.5,0
70013.6,0
70013.5,0
70013.5,0
70010,0
69999,0
69999.1,0
69999,0
69999.1,0
69999,0
69999,0
70002,0
70004.2,0
70004.2,0
70004.3,0
70009.4,0
70009.5,0
70009.5,0
70009.4,0
70009.4,0
70009.4,0
70009.4,0
70009.5,0
70009.5,0
70009.5,0
70009.4,0
70009.5,0
70009.5,0
70009.5,0
70009.4,0
70009.4,0
70009.5,0
70009.4,0
70009.4,0
70009.5,0
70009.5,0
70009.4,0
70009.4,0
70009.5,0
70009.5,0
70009.5,0
70009.5,0
70009.5,0
70009.5,0
70009.4,0
70009.5,0
70009.4,0
70009.5,0
70009.5,0
70009.5,0
70009.9,0
70010,0
70009.9,0
70013.6,0
70013.7,0
70013.7,0
70014,0
70014,0
70014,0
70013.9,0
70014.2,0
70014.3,0
70014.3,0
70018,0
70019.8,0
70019.9,0
70020,0
70019.9,0
70020,0
70020,0
70020.1,0
70020.1,0
70020,0
70017.4,0
70013.6,0
70013.6,0
70013.7,0
70013.7,0
70013.6,0
70013.7,0
70013.6,0
70013.7,0
70013.7,0
70013.7,0
70020.1,0
70020.1,0
70020.1,0
70020.1,0
70020,0
70020.1,0
70013.6,0
70013.7,0
70013.6,0
70013.7,0
70013.7,0
70013.7,0
70013.6,0
70013.6,0
70009.4,0
70017.3,0
70017.3,0
70017.3,0
70017.4,0
70018.3,0
70018.3,0
70018.3,0
70018.4,0
70018.3,0
70017.3,0
70009.3,0
70009.3,0
70009.2,0
70009.2,0
70009.2,0
70009.2,0
70009.2,0
70009.2,0
70009.2,0
70009.2,0
70002.6,0
70000,0
70000,0
69992,0
69992,0
69987.3,0
69987.2,0
69987.2,0
69987.3,0
69987.3,0
69987.2,0
69990.1,0
69990.1,0
69990.1,0
69990.1,0
69990.1,0
69990.2,0
69990.1,0
69990.2,0
69990.2,0
69990.2,0
69990.2,0
69990.1,0
69990.1,0
69990.1,0
69990.1,0
69990.1,0
69984.3,0
69984.3,0
69984.3,0
69984.3,0
69984.4,0
69980.3,0
69980.2,0
69980.2,0
69980.3,0
69980.2,0
69980.3,0
69980.2,0
69980.3,0
69980.2,0
69980.2,0
69972.6,0
69972.7,0
69972.6,0
69972.7,0
69974.7,0
69974.7,0
69974.7,0
69974.7,0
69974.7,0
69974.8,0
69974.7,0
69974.8,0
69974.7,0
69974.7,0
69974.7,0
69974.7,0
69974.7,0
69974.8,0
69974.8,0
69975,0
69975,0
69976.9,0
69976.9,0
69980.2,0
69980.2,0
69980.2,0
69980.2,0
69980.2,0
69980.3,0
69980.2,0
69980.2,0
69980.2,0
69980.3,0
69980.3,0
69980.2,0
69980.3,0
69980.2,0
69980.2,0
69980.3,0
69984.7,0
70005.1,0
70007.9,0
70017,0
70017,0
70017,0
70017,0
70016.9,0
70009.6,0
70009.7,0
70009.6,0
70009.7,0
70009.6,0
70009.6,0
70009.7,0
70009.7,0
70009.7,0
70009.6,0
70009.6,0
70009.7,0
70009.7,0
70009.7,0
70009.7,0
70009.6,0
70009.6,0
70009.6,0
70010,0
70015.2,0
70026.9,0
70034.3,0
70034.4,0
70034.4,0
70034.3,0
70037.3,0
70040.7,0
70040.8,0
70044,0
70044,0
70043.9,0
70039.5,0
70039.5,0
70039.6,0
70039.5,0
70039.5,0
70039.6,0
70040,0
70040.1,0
70040,0
70040.8,0
70040.9,0
70040.9,0
70050,0
70049.9,0
70046.3,0
70046.3,0
70049.9,0
70049.9,0
70049.8,0
70053.2,0
70056.6,0
70057,0
70057,0
70060,0
70060,0
70060.3,0
70060.4,0
70061.2,0
70061.2,0
70062.6,0
70062.5,0
70062.6,0
70062.6,0
70062.6,0
70062.6,0
70062.5,0
70066.5,0
70072.2,0
70080.4,0
70080.3,0
70072.6,0
70072.7,0
70072.7,0
70072.7,0
70072.6,0
70072.6,0
70072.7,0
70072.7,0
70072.7,0
70072.6,0
70072.7,0
70072.7,0
70072.6,0
70072.6,0
70072.7,0
70072.6,0
70072.7,0
70073,0
70072.9,0
70073,0
70072.9,0
70073,0
70073,0
70072.9,0
70072.9,0
70073,0
70072.9,0
70073,0
70073,0
70072.9,0
70072.9,0
70072.8,0
70072.7,0
70072.7,0
70072.8,0
70072.8,0
70072.8,0
70072.7,0
70072.7,0
70072.8,0
70072.8,0
70072.8,0
70072.8,0
70072.7,0
70072.7,0
70069,0
70069,0
70069,0
70069,0
70067.3,0
70061.4,0
70061.3,0
70061.3,0
70060.7,0
70060.7,0
70060.8,0
70060.8,0
70060.7,0
70060.8,0
70068.1,0
70068.1,0
70071.1,0
70071,0
70071,0
70071,0
70068.7,0
70068.7,0
70067.5,0
70060.7,0
70058.6,0
70055.5,0
70055.6,0
70055.5,0
70055.6,0
70063.6,0
70063.5,0
70063.5,0
70063.6,0
70063.6,0
70063.6,0
70063.6,0
70063.5,0
70063.6,0
70063.6,0
70063.5,0
70063.5,0
70063.6,0
70063.5,0
70063.6,0
70070.5,0
70070.6,0
70064,0
70064.1,0
70064,0
70064.1,0
70064,0
70060.1,0
70055.6,0
70055.5,0
70055.5,0
70055.5,0
70055.6,0
70055.5,0
70055.6,0
70055.5,0
70055,0
70055.1,0
70055.1,0
70055.1,0
70055.1,0
70055.1,0
70055.1,0
70055,0
70055.1,0
70055.1,0
70055.1,0
70055.1,0
70055,0
70055.1,0
70051.2,0
70051.2,0
70051.2,0
70051.1,0
70051.2,0
70073,0
70073,0
70073,0
70073,0
70073,0
70073,0
70072.9,0
70072.9,0
70073,0
70073,0
70105.9,0
70105.9,0
70105.9,0
70102.7,0
70099.4,0
70099.3,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.3,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.3,0
70099.3,0
70099.4,0
70099.3,0
70099.4,0
70099.4,0
70099.3,0
70099.4,0
70099.3,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.3,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.3,0
70099.4,0
70099.3,0
70099.4,0
70099.4,0
70099.4,0
70099.3,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.3,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.4,0
70099.3,0
70099.3,0
70099.3,0
70099.4,0
70099.4,0
70099.4,0
70099.3,0
70099.4,0
70099.3,0
70099.3,0
70099.3,0
70098.1,0
70098.1,0
70098.1,0
70098.2,0
70098.2,0
70098.2,0
70098.1,0
70098.2,0
70098.2,0
70098.2,0
70098.2,0
70098.1,0
70098.2,0
70098.2,0
70098,0
70089.5,0
70089.4,0
70089.4,0
70089.5,0
70089.5,0
70089.4,0
70089.5,0
70089.5,0
70089.4,0
70087.8,0
70087.8,0
70082.3,0
70082.3,0
70081.3,0
70081.4,0
70076.7,0
70076.7,0
70076.6,0
70076.7,0
70076.7,0
70076.7,0
70076.7,0
70084.1,0
70084.1,0
70084.1,0
70084.1,0
70084.1,0
70084.1,0
70084.1,0
70084.1,0
70093.9,0
70093.9,0
70093.9,0
70093.9,0
70093.8,0
70093.9,0
70093.9,0
70093.9,0
70094.3,0
70094.2,0
70094.3,0
70094.3,0
70094.3,0
70094.2,0
70094.2,0
70094.3,0
70094.3,0
70094.2,0
70094.3,0
70094.3,0
70094.3,0
70094.2,0
70086,0
70083.9,0
70090.6,0
70090.5,0
70090.5,0
70090.5,0
70090.5,0
70090.6,0
